attendance,description,eventPhase,kc,matchId,outcome,event_title,venue_name,venue_city,venue_country,team_1,team_2,team_1_score,team_2_score,local_time
400.0,Match 14,7th Place Play-Off,,10798.0,B,IRB Junior World Rugby Trophy 2009,Impala Ground,Nairobi,Kenya,Cayman Islands,Korea,12.0,62.0,2009-05-03 14:30:00
0.0,,Pool Division 2,,10757.0,A,2010 European Nations Cup,RC Nada,Split,Croatia,Croatia,Sweden,23.0,13.0,2009-05-02 19:00:00
0.0,Match 4,,,10890.0,A,"2009 HSBC Asian Five Nations, TOP 5",Central Stadium,Almaty,Kazakhstan,Kazakhstan,Korea,30.0,27.0,2009-05-02 17:00:00
300.0,,Europe Round 1,,10911.0,A,2011 Rugby World Cup Qualifying,Wingate Institute,Netanya,Israel,Israel,Finland,70.0,8.0,2009-05-02 16:30:00
0.0,Match 3,,,10889.0,B,"2009 HSBC Asian Five Nations, TOP 5",Hong Kong Football Club Ground,Hong Kong,Hong Kong,Hong Kong,Japan,6.0,59.0,2009-05-02 16:00:00
0.0,,Americas Round 2,,10916.0,A,2011 Rugby World Cup Qualifying,Charrua Stadium,Montevideo,Uruguay,Uruguay,Chile,46.0,9.0,2009-05-02 15:30:00
3000.0,,Pool,,10731.0,B,2010 European Nations Cup,Rudolf-Kalweit Stadion,Hannover,Germany,Germany,Russia,0.0,53.0,2009-05-02 15:00:00
0.0,,Europe Round 2,,10746.0,A,2011 Rugby World Cup Qualifying,,,,Lithuania,Serbia,50.0,9.0,2009-05-02 14:00:00
0.0,,Pool,,10974.0,B,"2009 South American Championship, Division A",Charrua Stadium,Montevideo,Uruguay,Paraguay,Brazil,21.0,36.0,2009-05-02 10:30:00
300.0,Match 6,Pool,,10828.0,A,IRB Pacific Rugby Cup 2009,Teufaiva Stadium,Nuku'alofa,Tonga,Tautahi Gold,Fiji Warriors,26.0,21.0,2009-05-02 12:00:00
3000.0,Match 5,Pool,,10825.0,A,IRB Pacific Rugby Cup 2009,Apia Park,Apia,Samoa,Upolu Samoa,Tau'uta Reds,19.0,15.0,2009-05-01 06:30:00
275.0,Match 4,Pool,,10826.0,B,IRB Pacific Rugby Cup 2009,Churchill Park,Lautoka,Fiji,Fiji Barbarians,Savai'i Samoa,17.0,23.0,2009-05-01 17:00:00
1000.0,Match 12,Pool B,,10804.0,B,IRB Junior World Rugby Trophy 2009,RFUEA Grounds,Nairobi,Kenya,Chile U20,Romania U20,20.0,26.0,2009-04-29 16:15:00
0.0,,Americas Round 2,,10915.0,A,2011 Rugby World Cup Qualifying,Charrua Stadium,Montevideo,Uruguay,Uruguay,Brazil,71.0,3.0,2009-04-29 15:30:00
800.0,Match 11,Pool A,,10802.0,B,IRB Junior World Rugby Trophy 2009,RFUEA Grounds,Nairobi,Kenya,Namibia U20,USA U20,24.0,29.0,2009-04-29 14:00:00
0.0,,Pool,,10975.0,A,"2009 South American Championship, Division A",Charrua Stadium,Montevideo,Uruguay,Chile,Paraguay,34.0,13.0,2009-04-29 13:30:00
700.0,Match 9,Pool A,,10799.0,A,IRB Junior World Rugby Trophy 2009,RFUEA Grounds,Nairobi,Kenya,Kenya,Cayman Islands,67.0,0.0,2009-04-29 12:00:00
200.0,Match 10,Pool B,,10800.0,A,IRB Junior World Rugby Trophy 2009,Impala Ground,Nairobi,Kenya,Papua New Guinea,Korea,43.0,19.0,2009-04-29 12:00:00
0.0,,,,13703.0,B,,,,,Sweden,Netherlands,3.0,7.0,2009-04-26 00:00:00
500.0,,Pool Division 3,,10734.0,A,2010 European Nations Cup,Pernik RC,Pernik,Bulgaria,Bulgaria,Finland,29.0,10.0,2009-04-25 17:00:00
0.0,,Pool Division 3,,10739.0,A,2010 European Nations Cup,,,,Slovenia,Norway,14.0,10.0,2009-04-25 19:00:00
0.0,,Americas Round 2,,10914.0,A,2011 Rugby World Cup Qualifying,Colegio Mackay,Viña Del Mar,Chile,Chile,Brazil,79.0,3.0,2009-04-25 16:00:00
1000.0,Match 8,Pool A,,10797.0,A,IRB Junior World Rugby Trophy 2009,RFUEA Grounds,Nairobi,Kenya,Kenya,USA U20,33.0,32.0,2009-04-25 15:30:00
0.0,,Pool,,10976.0,A,"2009 South American Championship, Division A",Charrua Stadium,Montevideo,Uruguay,Uruguay,Paraguay,85.0,7.0,2009-04-25 15:30:00
0.0,,Europe Round 3,,10755.0,B,2011 Rugby World Cup Qualifying,Hibernians Ground,Paola,Malta,Malta,Netherlands,9.0,27.0,2009-04-25 15:00:00
800.0,Match 3,Pool,,10824.0,B,IRB Pacific Rugby Cup 2009,Teufaiva Stadium,Nuku'alofa,Tonga,Tautahi Gold,Upolu Samoa,9.0,17.0,2009-04-25 15:00:00
0.0,Match 2,,,10888.0,A,"2009 HSBC Asian Five Nations, TOP 5",Hanazono Rugby Stadium,"Osaka Prefecture, Higashiosaka City",Japan,Japan,Kazakhstan,87.0,10.0,2009-04-25 15:00:00
0.0,,Pool Division 3,,10735.0,B,2010 European Nations Cup,Stade Josy Barthel,Luxembourg,Luxembourg,Luxembourg,Greece,14.0,17.0,2009-04-25 15:00:00
0.0,,Pool Division 3,,10738.0,B,2010 European Nations Cup,Stade Traun,Linz,Austria,Austria,Denmark,6.0,27.0,2009-04-25 15:00:00
0.0,Match 1,,,10887.0,A,"2009 HSBC Asian Five Nations, TOP 5",Tancheon Sports Complex,Seoul,Korea,Korea,Singapore,65.0,0.0,2009-04-25 14:00:00
500.0,Match 6,Pool B,,10796.0,B,IRB Junior World Rugby Trophy 2009,RFUEA Grounds,Nairobi,Kenya,Korea,Romania U20,14.0,65.0,2009-04-25 13:30:00
350.0,Match 5,Pool A,,10790.0,B,IRB Junior World Rugby Trophy 2009,Impala Ground,Nairobi,Kenya,Cayman Islands,Namibia U20,7.0,104.0,2009-04-25 11:30:00
400.0,Match 7,Pool B,,10793.0,A,IRB Junior World Rugby Trophy 2009,RFUEA Grounds,Nairobi,Kenya,Chile U20,Papua New Guinea,50.0,22.0,2009-04-25 11:30:00
0.0,,Europe Round 3,,10756.0,A,2011 Rugby World Cup Qualifying,,,,Croatia,Latvia,21.0,13.0,2009-04-25 00:00:00
0.0,,,,13702.0,B,,,,,Sweden,Netherlands,0.0,24.0,2009-04-25 00:00:00
3000.0,Match 2,Pool,,10822.0,B,IRB Pacific Rugby Cup 2009,Apia Park,Apia,Samoa,Savai'i Samoa,Tau'uta Reds,14.0,15.0,2009-04-24 17:30:00
300.0,Match 1,Pool,,10823.0,B,IRB Pacific Rugby Cup 2009,Lawaqa Park,Sigatoka,Fiji,Fiji Barbarians,Fiji Warriors,8.0,47.0,2009-04-24 17:00:00
500.0,Match 4,Pool A,,10795.0,B,IRB Junior World Rugby Trophy 2009,RFUEA Grounds,Nairobi,Kenya,Kenya,Namibia U20,17.0,22.0,2009-04-21 16:15:00
300.0,Match 2,Pool A,,10792.0,B,IRB Junior World Rugby Trophy 2009,Impala Ground,Nairobi,Kenya,Cayman Islands,USA U20,15.0,64.0,2009-04-21 17:00:00
150.0,Match 3,Pool B,,10794.0,A,IRB Junior World Rugby Trophy 2009,RFUEA Grounds,Nairobi,Kenya,Chile U20,Korea,49.0,21.0,2009-04-21 17:00:00
200.0,Match 1,Pool B,,10791.0,B,IRB Junior World Rugby Trophy 2009,Impala Ground,Nairobi,Kenya,Papua New Guinea,Romania U20,17.0,50.0,2009-04-21 15:00:00
0.0,,Pool Division 2,,10754.0,B,2010 European Nations Cup,,,,Latvia,Malta,19.0,32.0,2009-04-18 16:00:00
0.0,,Pool Division 3,,10737.0,A,2010 European Nations Cup,,,,Hungary,Austria,25.0,13.0,2009-04-18 18:00:00
0.0,,Pool Division 2,,10753.0,A,2010 European Nations Cup,,,,Netherlands,Sweden,36.0,24.0,2009-04-18 14:30:00
0.0,,Asia Round 1,,10972.0,A,2011 Rugby World Cup Qualifying,The Sevens,Dubai,United Arab Emirates,Arabian Gulf,Chinese Taipei,44.0,24.0,2009-04-11 17:30:00
0.0,,Asia Round 1,,10973.0,B,2011 Rugby World Cup Qualifying,The Sevens,Dubai,United Arab Emirates,Thailand,Sri Lanka,17.0,51.0,2009-04-11 15:00:00
2000.0,,Pool Division 3,,10733.0,A,2010 European Nations Cup,,,,Greece,Bulgaria,41.0,18.0,2009-04-11 15:00:00
0.0,,Pool Division 3,,10736.0,A,2010 European Nations Cup,Odense Stadium,Odense,Denmark,Denmark,Norway,20.0,18.0,2009-04-11 14:00:00
0.0,,,,22617.0,A,,,,,France A,Spain,33.0,12.0,2009-04-11 00:00:00
0.0,Match 2,Semi Finals,,10897.0,A," 2009 HSBC Asian Five Nations, Division I",The Sevens,Dubai,United Arab Emirates,Arabian Gulf,Thailand,36.0,17.0,2009-04-08 20:00:00
0.0,Match 1,Semi Finals,,10898.0,A," 2009 HSBC Asian Five Nations, Division I",The Sevens,Dubai,United Arab Emirates,Chinese Taipei,Sri Lanka,36.0,24.0,2009-04-08 18:00:00
0.0,Match 44,Cup Final,,18641.0,B,2008/09 IRB Sevens World Series - Adelaide,,,,Kenya 7s,South Africa 7s,7.0,26.0,2009-04-05 18:20:00
0.0,Match 43,Plate Final,,18640.0,B,2008/09 IRB Sevens World Series - Adelaide,,,,Australia 7s,England 7s,19.0,24.0,2009-04-05 17:50:00
0.0,Match 42,Bowl Final,,18639.0,A,2008/09 IRB Sevens World Series - Adelaide,,,,Samoa 7s,France 7s,35.0,14.0,2009-04-05 17:20:00
0.0,Match 41,Shield Final,,18638.0,B,2008/09 IRB Sevens World Series - Adelaide,,,,Scotland 7s,USA 7s,21.0,24.0,2009-04-05 16:50:00
0.0,Match 40,Cup Semi Finals,,18637.0,A,2008/09 IRB Sevens World Series - Adelaide,,,,South Africa 7s,Fiji 7s,21.0,10.0,2009-04-05 16:18:00
0.0,Match 39,Cup Semi Finals,,18636.0,B,2008/09 IRB Sevens World Series - Adelaide,,,,Argentina 7s,Kenya 7s,5.0,17.0,2009-04-05 15:56:00
0.0,Match 38,Plate Semi Finals,,18635.0,B,2008/09 IRB Sevens World Series - Adelaide,,,,New Zealand 7s,England 7s,14.0,21.0,2009-04-05 15:34:00
0.0,Match 37,Plate Semi Finals,,18634.0,A,2008/09 IRB Sevens World Series - Adelaide,,,,Australia 7s,Wales 7s,38.0,7.0,2009-04-05 15:12:00
0.0,Match 36,Bowl Semi Finals,,18633.0,B,2008/09 IRB Sevens World Series - Adelaide,,,,Cook Islands 7s,France 7s,14.0,35.0,2009-04-05 14:50:00
0.0,Match 35,Bowl Semi Finals,,18632.0,A,2008/09 IRB Sevens World Series - Adelaide,,,,Samoa 7s,Tonga 7s,24.0,12.0,2009-04-05 14:28:00
0.0,Match 34,Shield Semi Finals,,18631.0,A,2008/09 IRB Sevens World Series - Adelaide,,,,USA 7s,Portugal 7s,29.0,14.0,2009-04-05 14:06:00
0.0,Match 33,Shield Semi Finals,,18630.0,A,2008/09 IRB Sevens World Series - Adelaide,,,,Scotland 7s,Japan 7s,17.0,14.0,2009-04-05 13:44:00
0.0,Match 32,Cup Quarter Finals,,18629.0,A,2008/09 IRB Sevens World Series - Adelaide,,,,Fiji 7s,England 7s,40.0,0.0,2009-04-05 13:12:00
0.0,Match 31,Cup Quarter Finals,,18628.0,B,2008/09 IRB Sevens World Series - Adelaide,,,,New Zealand 7s,South Africa 7s,0.0,17.0,2009-04-05 12:50:00
0.0,Match 30,Cup Quarter Finals,,18627.0,A,2008/09 IRB Sevens World Series - Adelaide,,,,Kenya 7s,Wales 7s,33.0,14.0,2009-04-05 12:28:00
0.0,Match 29,Cup Quarter Finals,,18626.0,B,2008/09 IRB Sevens World Series - Adelaide,,,,Australia 7s,Argentina 7s,5.0,12.0,2009-04-05 12:06:00
0.0,Match 28,Bowl Quarter Finals,,18625.0,A,2008/09 IRB Sevens World Series - Adelaide,,,,France 7s,Portugal 7s,27.0,12.0,2009-04-05 11:44:00
0.0,Match 27,Bowl Quarter Finals,,18624.0,B,2008/09 IRB Sevens World Series - Adelaide,,,,USA 7s,Cook Islands 7s,19.0,31.0,2009-04-05 11:22:00
0.0,Match 26,Bowl Quarter Finals,,18623.0,B,2008/09 IRB Sevens World Series - Adelaide,,,,Japan 7s,Tonga 7s,19.0,33.0,2009-04-05 11:00:00
0.0,Match 25,Bowl Quarter Finals,,18622.0,A,2008/09 IRB Sevens World Series - Adelaide,,,,Samoa 7s,Scotland 7s,27.0,14.0,2009-04-05 10:38:00
0.0,Match 24,Pool D,,18621.0,B,2008/09 IRB Sevens World Series - Adelaide,,,,South Africa 7s,Kenya 7s,14.0,15.0,2009-04-04 18:10:00
0.0,Match 23,Pool C,,18620.0,A,2008/09 IRB Sevens World Series - Adelaide,,,,New Zealand 7s,USA 7s,27.0,5.0,2009-04-04 17:48:00
0.0,Match 22,Pool B,,18619.0,B,2008/09 IRB Sevens World Series - Adelaide,,,,Argentina 7s,Fiji 7s,21.0,26.0,2009-04-04 17:26:00
0.0,Match 21,Pool A,,18618.0,D,2008/09 IRB Sevens World Series - Adelaide,,,,England 7s,Samoa 7s,24.0,24.0,2009-04-04 17:04:00
0.0,Match 20,Pool D,,18617.0,B,2008/09 IRB Sevens World Series - Adelaide,,,,Cook Islands 7s,Japan 7s,12.0,20.0,2009-04-04 16:32:00
0.0,Match 19,Pool B,,18616.0,A,2008/09 IRB Sevens World Series - Adelaide,,,,France 7s,Scotland 7s,24.0,12.0,2009-04-04 16:10:00
0.0,Match 18,Pool A,,18615.0,A,2008/09 IRB Sevens World Series - Adelaide,,,,Australia 7s,Portugal 7s,31.0,5.0,2009-04-04 15:48:00
0.0,Match 17,Pool C,,18614.0,B,2008/09 IRB Sevens World Series - Adelaide,,,,Wales 7s,Tonga 7s,19.0,26.0,2009-04-04 15:26:00
0.0,,Pool Division 3,,10745.0,B,2010 European Nations Cup,,,,Switzerland,Serbia,6.0,12.0,2009-04-04 17:00:00
0.0,Match 16,Pool D,,18613.0,A,2008/09 IRB Sevens World Series - Adelaide,,,,Kenya 7s,Cook Islands 7s,27.0,0.0,2009-04-04 14:49:00
0.0,Match 15,Pool D,,18612.0,A,2008/09 IRB Sevens World Series - Adelaide,,,,South Africa 7s,Japan 7s,43.0,0.0,2009-04-04 14:27:00
0.0,Match 14,Pool B,,18611.0,A,2008/09 IRB Sevens World Series - Adelaide,,,,Fiji 7s,France 7s,21.0,10.0,2009-04-04 14:05:00
0.0,Match 13,Pool B,,18610.0,A,2008/09 IRB Sevens World Series - Adelaide,,,,Argentina 7s,Scotland 7s,12.0,7.0,2009-04-04 13:43:00
0.0,Match 12,Pool A,,18609.0,B,2008/09 IRB Sevens World Series - Adelaide,,,,Samoa 7s,Australia 7s,19.0,26.0,2009-04-04 13:21:00
0.0,Match 11,Pool A,,18608.0,A,2008/09 IRB Sevens World Series - Adelaide,,,,England 7s,Portugal 7s,29.0,0.0,2009-04-04 12:59:00
0.0,Match 10,Pool C,,18607.0,B,2008/09 IRB Sevens World Series - Adelaide,,,,USA 7s,Wales 7s,17.0,24.0,2009-04-04 12:37:00
0.0,Match 9,Pool C,,18606.0,A,2008/09 IRB Sevens World Series - Adelaide,,,,New Zealand 7s,Tonga 7s,33.0,0.0,2009-04-04 12:15:00
0.0,Match 8,Pool A,,18605.0,B,2008/09 IRB Sevens World Series - Adelaide,,,,England 7s,Australia 7s,17.0,21.0,2009-04-03 20:04:00
0.0,Match 7,Pool A,,18604.0,A,2008/09 IRB Sevens World Series - Adelaide,,,,Samoa 7s,Portugal 7s,26.0,5.0,2009-04-03 19:42:00
0.0,Match 6,Pool B,,18603.0,A,2008/09 IRB Sevens World Series - Adelaide,,,,Argentina 7s,France 7s,14.0,7.0,2009-04-03 19:20:00
0.0,Match 5,Pool B,,18602.0,A,2008/09 IRB Sevens World Series - Adelaide,,,,Fiji 7s,Scotland 7s,33.0,7.0,2009-04-03 18:58:00
0.0,Match 4,Pool C,,18601.0,A,2008/09 IRB Sevens World Series - Adelaide,,,,New Zealand 7s,Wales 7s,24.0,10.0,2009-04-03 18:36:00
0.0,Match 3,Pool C,,18600.0,A,2008/09 IRB Sevens World Series - Adelaide,,,,USA 7s,Tonga 7s,17.0,14.0,2009-04-03 18:14:00
0.0,Match 2,Pool D,,18599.0,A,2008/09 IRB Sevens World Series - Adelaide,,,,South Africa 7s,Cook Islands 7s,28.0,7.0,2009-04-03 17:52:00
0.0,Match 1,Pool D,,18598.0,A,2008/09 IRB Sevens World Series - Adelaide,,,,Kenya 7s,Japan 7s,12.0,5.0,2009-04-03 17:30:00
0.0,Match 57,Cup Final,,18597.0,B,2008/09 IRB Sevens World Series - Hong Kong,,,,South Africa 7s,Fiji 7s,24.0,26.0,2009-03-29 18:20:00
0.0,Match 56,Plate Final,,18596.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,Tonga 7s,Canada 7s,14.0,12.0,2009-03-29 17:52:00
0.0,Match 55,Bowl Final,,18595.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,Portugal 7s,Uruguay 7s,14.0,12.0,2009-03-29 17:25:00
0.0,Match 54,Cup Semi Finals,,18594.0,B,2008/09 IRB Sevens World Series - Hong Kong,,,,Kenya 7s,Fiji 7s,7.0,24.0,2009-03-29 16:38:00
0.0,Match 53,Cup Semi Finals,,18593.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,South Africa 7s,Samoa 7s,29.0,3.0,2009-03-29 16:16:00
0.0,Match 52,Plate Semi Finals,,18592.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,Canada 7s,Wales 7s,19.0,10.0,2009-03-29 15:54:00
0.0,Match 51,Plate Semi Finals,,18591.0,B,2008/09 IRB Sevens World Series - Hong Kong,,,,France 7s,Tonga 7s,10.0,19.0,2009-03-29 15:32:00
0.0,Match 50,Bowl Semi Finals,,18590.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,Uruguay 7s,Zimbabwe 7s,28.0,14.0,2009-03-29 15:10:00
0.0,Match 49,Bowl Semi Finals,,18589.0,B,2008/09 IRB Sevens World Series - Hong Kong,,,,Japan 7s,Portugal 7s,10.0,26.0,2009-03-29 14:48:00
0.0,Match 48,Cup Quarter Finals,,18588.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,Fiji 7s,England 7s,10.0,7.0,2009-03-29 13:47:00
0.0,Match 47,Cup Quarter Finals,,18587.0,B,2008/09 IRB Sevens World Series - Hong Kong,,,,New Zealand 7s,Kenya 7s,7.0,10.0,2009-03-29 13:25:00
0.0,Match 46,Cup Quarter Finals,,18586.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,Samoa 7s,Argentina 7s,15.0,12.0,2009-03-29 13:03:00
0.0,Match 45,Cup Quarter Finals,,18585.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,South Africa 7s,Australia 7s,24.0,10.0,2009-03-29 12:41:00
0.0,Match 44,Plate Quarter Finals,,18584.0,B,2008/09 IRB Sevens World Series - Hong Kong,,,,USA 7s,Wales 7s,21.0,22.0,2009-03-29 12:19:00
0.0,Match 43,Plate Quarter Finals,,18583.0,B,2008/09 IRB Sevens World Series - Hong Kong,,,,Hong Kong 7s,Canada 7s,5.0,26.0,2009-03-29 11:57:00
0.0,Match 42,Plate Quarter Finals,,18582.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,Tonga 7s,Scotland 7s,29.0,0.0,2009-03-29 11:35:00
0.0,Match 41,Plate Quarter Finals,,18581.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,France 7s,South Korea 7s,17.0,7.0,2009-03-29 11:13:00
0.0,Match 40,Bowl Quarter Finals,,18580.0,B,2008/09 IRB Sevens World Series - Hong Kong,,,,Chinese Taipei 7s,Zimbabwe 7s,14.0,40.0,2009-03-29 10:51:00
0.0,Match 39,Bowl Quarter Finals,,18579.0,B,2008/09 IRB Sevens World Series - Hong Kong,,,,West Indies 7s,Uruguay 7s,12.0,21.0,2009-03-29 10:29:00
0.0,Match 38,Bowl Quarter Finals,,18578.0,B,2008/09 IRB Sevens World Series - Hong Kong,,,,China 7s,Portugal 7s,5.0,33.0,2009-03-29 10:07:00
0.0,Match 37,Bowl Quarter Finals,,18577.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,Japan 7s,Sri Lanka 7s,26.0,10.0,2009-03-29 09:45:00
0.0,Match 3,,,10905.0,A," 2009 HSBC Asian Five Nations, Regional I",Savannakhet National Stadium,Savannakhet,Laos People's Democratic Republic,Laos,Cambodia,8.0,3.0,2009-03-28 20:00:00
0.0,Match 36,Pool A,,18576.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,South Africa 7s,France 7s,26.0,12.0,2009-03-28 18:56:00
0.0,Match 35,Pool B,,18575.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,England 7s,Wales 7s,26.0,19.0,2009-03-28 18:34:00
0.0,Match 34,Pool C,,18574.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,New Zealand 7s,Australia 7s,17.0,5.0,2009-03-28 18:12:00
0.0,Match 33,Pool D,,18573.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,Argentina 7s,Portugal 7s,22.0,14.0,2009-03-28 17:50:00
0.0,Match 32,Pool E,,18572.0,D,2008/09 IRB Sevens World Series - Hong Kong,,,,Fiji 7s,Samoa 7s,12.0,12.0,2009-03-28 17:28:00
0.0,Match 31,Pool F,,18571.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,Kenya 7s,USA 7s,19.0,12.0,2009-03-28 17:06:00
0.0,Match 30,Pool A,,18570.0,B,2008/09 IRB Sevens World Series - Hong Kong,,,,Uruguay 7s,South Korea 7s,10.0,35.0,2009-03-28 16:44:00
0.0,Match 29,Pool B,,18569.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,Japan 7s,China 7s,21.0,17.0,2009-03-28 16:22:00
0.0,Match 28,Pool C,,18568.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,Zimbabwe 7s,Sri Lanka 7s,33.0,14.0,2009-03-28 16:00:00
0.0,Match 27,Pool D,,18567.0,B,2008/09 IRB Sevens World Series - Hong Kong,,,,Tonga 7s,Hong Kong 7s,12.0,14.0,2009-03-28 15:38:00
0.0,Match 26,Pool E,,18566.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,Canada 7s,Chinese Taipei 7s,22.0,7.0,2009-03-28 15:16:00
0.0,Match 25,Pool F,,18565.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,Scotland 7s,West Indies 7s,19.0,17.0,2009-03-28 14:54:00
0.0,Match 24,Pool A,,18564.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,South Africa 7s,Uruguay 7s,53.0,0.0,2009-03-28 14:32:00
0.0,Match 23,Pool B,,18563.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,England 7s,Japan 7s,50.0,0.0,2009-03-28 14:10:00
0.0,Match 22,Pool C,,18562.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,New Zealand 7s,Zimbabwe 7s,52.0,0.0,2009-03-28 13:48:00
0.0,Match 21,Pool D,,18561.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,Argentina 7s,Tonga 7s,22.0,17.0,2009-03-28 13:26:00
0.0,Match 20,Pool E,,18560.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,Fiji 7s,Canada 7s,26.0,17.0,2009-03-28 13:04:00
0.0,Match 19,Pool F,,18559.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,Kenya 7s,Scotland 7s,31.0,7.0,2009-03-28 12:42:00
0.0,Match 18,Pool A,,18558.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,France 7s,South Korea 7s,24.0,5.0,2009-03-28 12:20:00
0.0,Match 17,Pool B,,18557.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,Wales 7s,China 7s,19.0,17.0,2009-03-28 11:58:00
0.0,Match 16,Pool C,,18556.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,Australia 7s,Sri Lanka 7s,56.0,12.0,2009-03-28 11:36:00
0.0,Match 15,Pool D,,18555.0,B,2008/09 IRB Sevens World Series - Hong Kong,,,,Portugal 7s,Hong Kong 7s,7.0,24.0,2009-03-28 11:14:00
0.0,Match 14,Pool E,,18554.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,Samoa 7s,Chinese Taipei 7s,50.0,0.0,2009-03-28 10:52:00
0.0,Match 13,Pool F,,18553.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,USA 7s,West Indies 7s,17.0,7.0,2009-03-28 10:30:00
0.0,Match 12,Pool A,,18552.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,France 7s,Uruguay 7s,17.0,5.0,2009-03-27 21:00:00
0.0,Match 11,Pool B,,18551.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,Wales 7s,Japan 7s,14.0,5.0,2009-03-27 20:38:00
0.0,Match 10,Pool C,,18550.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,Australia 7s,Zimbabwe 7s,33.0,5.0,2009-03-27 20:16:00
0.0,Match 9,Pool D,,18549.0,B,2008/09 IRB Sevens World Series - Hong Kong,,,,Portugal 7s,Tonga 7s,5.0,17.0,2009-03-27 19:54:00
0.0,Match 8,Pool E,,18548.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,Samoa 7s,Canada 7s,14.0,10.0,2009-03-27 19:32:00
0.0,Match 7,Pool F,,18547.0,B,2008/09 IRB Sevens World Series - Hong Kong,,,,USA 7s,Scotland 7s,17.0,19.0,2009-03-27 19:10:00
0.0,Match 6,Pool A,,18546.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,South Africa 7s,South Korea 7s,29.0,7.0,2009-03-27 18:20:00
0.0,Match 5,Pool B,,18545.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,England 7s,China 7s,54.0,0.0,2009-03-27 17:58:00
0.0,Match 4,Pool C,,18544.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,New Zealand 7s,Sri Lanka 7s,59.0,0.0,2009-03-27 17:36:00
0.0,Match 3,Pool D,,18543.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,Argentina 7s,Hong Kong 7s,28.0,0.0,2009-03-27 17:14:00
0.0,Match 2,Pool E,,18542.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,Fiji 7s,Chinese Taipei 7s,33.0,0.0,2009-03-27 16:52:00
0.0,Match 1,Pool F,,18541.0,A,2008/09 IRB Sevens World Series - Hong Kong,,,,Kenya 7s,West Indies 7s,17.0,10.0,2009-03-27 16:30:00
0.0,Match 2,,,10904.0,A," 2009 HSBC Asian Five Nations, Regional I",Savannakhet National Stadium,Savannakhet,Laos People's Democratic Republic,Brunei,Cambodia,21.0,10.0,2009-03-25 20:30:00
0.0,Match 1,,,10903.0,A," 2009 HSBC Asian Five Nations, Regional I",Savannakhet National Stadium,Savannakhet,Laos People's Democratic Republic,Laos,Brunei,28.0,8.0,2009-03-22 20:00:00
0.0,,Pool,,10729.0,B,2010 European Nations Cup,Ilichovets Stadium,Mariupol,Ukraine,Russia,Georgia,21.0,29.0,2009-03-22 15:00:00
0.0,,,,10821.0,B,2009 Women's Six Nations ,,,,Italy,France,10.0,14.0,2009-03-22 13:30:00
0.0,,Pool Division 3,,10732.0,A,2010 European Nations Cup,Wingate Institute,Netanya,Israel,Israel,Luxembourg,30.0,0.0,2009-03-21 19:00:00
74625.0,Match 15,,,10789.0,B,2009 Six Nations,Millennium Stadium,Cardiff,Wales,Wales,Ireland,15.0,17.0,2009-03-21 17:30:00
0.0,,Pool Division 3,,10744.0,A,2010 European Nations Cup,National Stadium,Andorra La Vella,Andorra,Andorra,Armenia,36.0,10.0,2009-03-21 16:00:00
