assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,game_id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,player,position,team,opponent
0,3,0,0,0,2,0,0,2,0.5,0,0,176,0,0,16,1,0,0,0.2,701,0.0,0,2018-08-18T14:00:00Z,18 Aug 15:00,0,0,4,0,0,16,0,0,0,0,0,0,2,0,43511,0,0,0,1.0,2.0,2.0,1,-5827,1868,7695,55,True,0,0,Oumar Niasse,FWD,Cardiff,Southampton
0,0,0,0,0,0,0,0,0,0.0,0,0,176,0,0,22,0,0,0,0.0,1228,0.0,0,2018-08-25T14:00:00Z,25 Aug 15:00,0,0,0,0,0,2,0,0,0,0,0,0,3,0,36730,0,0,0,2.0,2.0,0.0,0,-7907,1623,9530,54,False,0,0,Oumar Niasse,FWD,Cardiff,Bournemouth
0,3,0,0,0,0,0,0,2,10.5,0,0,176,0,0,36,0,0,0,1.5,1759,2.2,1,2018-09-01T14:00:00Z,01 Sep 15:00,0,0,14,0,0,10,0,0,0,0,2,0,4,0,30319,4,0,0,1.0,1.0,2.0,1,-6920,699,7619,53,True,0,0,Oumar Niasse,FWD,Cardiff,Huddersfield
0,5,0,1,0,-5,0,0,3,1.6,1,0,176,0,0,43,0,0,0,0.9,2296,0.0,0,2018-09-16T15:00:00Z,16 Sep 16:00,0,0,21,1,0,19,0,0,0,0,1,0,5,0,27705,3,0,2,3.0,1.0,10.0,1,-3529,1138,4667,53,True,0,0,Oumar Niasse,FWD,Cardiff,West Ham
0,0,0,0,0,0,0,0,0,0.0,0,0,176,0,0,51,0,0,0,0.0,2833,0.0,0,2018-09-23T15:00:00Z,23 Sep 16:00,0,0,0,0,0,1,0,0,0,0,0,0,6,0,25679,0,0,0,0.0,2.0,0.0,0,-2315,649,2964,52,False,0,0,Oumar Niasse,FWD,Cardiff,Arsenal
0,0,0,0,0,0,0,0,0,0.0,0,0,176,0,0,65,0,0,0,0.0,3371,0.0,0,2018-09-29T14:00:00Z,29 Sep 15:00,0,0,0,0,0,9,0,0,0,0,0,0,7,0,24065,0,0,0,0.0,3.0,0.0,0,-1884,574,2458,52,True,0,0,Oumar Niasse,FWD,Cardiff,Fulham
0,0,0,0,0,0,0,0,0,0.0,0,0,176,0,0,75,0,0,0,0.0,3910,0.0,0,2018-10-06T14:00:00Z,06 Oct 15:00,0,0,0,0,0,11,0,0,0,0,0,0,8,0,22788,0,0,0,2.0,1.0,0.0,0,-1431,370,1801,52,False,0,0,Oumar Niasse,FWD,Cardiff,Leicester
0,0,0,0,0,0,0,0,0,0.0,0,0,176,0,0,85,0,0,0,0.0,4452,0.0,0,2018-10-21T15:00:00Z,21 Oct 16:00,0,0,0,0,0,7,0,0,0,0,0,0,9,0,21480,0,0,0,0.0,2.0,0.0,0,-1544,438,1982,51,True,0,0,Oumar Niasse,FWD,Cardiff,Crystal Palace
0,0,0,0,0,0,0,0,0,0.0,0,0,176,0,0,97,0,0,0,0.0,4998,0.0,0,2018-10-28T16:00:00Z,28 Oct 16:00,0,0,0,0,0,14,0,0,0,0,0,0,10,0,20935,0,0,0,1.0,2.0,0.0,0,-712,365,1077,51,False,0,0,Oumar Niasse,FWD,Cardiff,Man Utd
0,0,0,0,0,0,0,0,0,0.0,0,0,176,0,0,105,0,0,0,0.0,5546,0.0,0,2018-11-03T15:00:00Z,03 Nov 15:00,0,0,0,0,0,3,0,0,0,0,0,0,11,0,20449,0,0,0,1.0,3.0,0.0,0,-642,435,1077,51,True,0,0,Oumar Niasse,FWD,Cardiff,Brighton
0,0,0,0,0,0,0,0,0,0.0,0,0,176,0,0,113,0,0,0,0.0,6096,0.0,0,2018-11-11T14:15:00Z,11 Nov 14:15,0,0,0,0,0,6,0,0,0,0,0,0,12,0,19868,0,0,0,0.0,0.0,0.0,0,-680,269,949,51,False,0,0,Oumar Niasse,FWD,Cardiff,Chelsea
0,0,0,0,0,0,0,0,0,0.0,0,0,176,0,0,124,0,0,0,0.0,6648,0.0,0,2018-11-24T15:00:00Z,24 Nov 15:00,0,0,0,0,0,5,0,0,0,0,0,0,13,0,19690,0,0,0,0.0,1.0,0.0,0,-343,425,768,51,True,0,0,Oumar Niasse,FWD,Cardiff,Cardiff
0,0,0,0,0,0,0,0,0,0.0,0,0,176,0,0,137,0,0,0,0.0,7201,0.0,0,2018-12-02T16:15:00Z,02 Dec 16:15,0,0,0,0,0,12,0,0,0,0,0,0,14,0,19526,0,0,0,0.0,1.0,0.0,0,-236,220,456,50,False,0,0,Oumar Niasse,FWD,Cardiff,Liverpool
0,0,0,0,0,0,0,0,0,0.0,0,0,176,0,0,149,0,0,0,0.0,7757,0.0,0,2018-12-05T19:45:00Z,05 Dec 19:45,0,0,0,0,0,15,0,0,0,0,0,0,15,0,19331,0,0,0,1.0,1.0,0.0,0,-249,210,459,50,True,0,0,Oumar Niasse,FWD,Cardiff,Newcastle
0,0,0,0,0,0,0,0,0,0.0,0,0,176,0,0,156,0,0,0,0.0,8315,0.0,0,2018-12-10T20:00:00Z,10 Dec 20:00,0,0,0,0,0,18,0,0,0,0,0,0,16,0,19088,0,0,0,2.0,2.0,0.0,0,-279,170,449,50,True,0,0,Oumar Niasse,FWD,Cardiff,Watford
0,0,0,0,0,0,0,0,0,0.0,0,0,176,0,0,166,0,0,0,0.0,8874,0.0,0,2018-12-15T12:30:00Z,15 Dec 12:30,0,0,0,0,0,13,0,0,0,0,0,0,17,0,18914,0,0,0,1.0,3.0,0.0,0,-288,306,594,50,False,0,0,Oumar Niasse,FWD,Cardiff,Man City
0,0,0,0,0,0,0,0,0,0.0,0,0,176,0,0,175,0,0,0,0.0,9436,0.0,0,2018-12-23T16:00:00Z,23 Dec 16:00,0,0,0,0,0,17,0,0,0,0,0,0,18,0,18699,0,0,0,6.0,2.0,0.0,0,-282,174,456,50,True,0,0,Oumar Niasse,FWD,Cardiff,Spurs
0,0,0,0,0,0,0,0,0,0.0,0,0,176,0,0,182,0,0,0,0.0,10001,0.0,0,2018-12-26T15:00:00Z,26 Dec 15:00,0,0,0,0,0,4,0,0,0,0,0,0,19,0,18506,0,0,0,5.0,1.0,0.0,0,-281,208,489,50,False,0,0,Oumar Niasse,FWD,Cardiff,Burnley
0,2,0,0,0,0,0,0,1,0.3,0,0,176,0,0,191,2,0,0,1.9,10569,1.2,0,2018-12-29T15:00:00Z,29 Dec 15:00,0,0,10,0,0,3,0,0,0,0,0,0,20,0,18463,1,0,0,0.0,1.0,17.0,1,-153,324,477,50,False,0,0,Oumar Niasse,FWD,Cardiff,Brighton
0,0,0,0,0,0,0,0,0,0.0,0,0,176,0,0,205,0,0,0,0.0,11137,0.0,0,2019-01-01T12:30:00Z,01 Jan 12:30,0,0,0,0,0,11,0,0,0,0,0,0,21,0,18424,0,0,0,1.0,0.0,0.0,0,-116,314,430,50,True,0,0,Oumar Niasse,FWD,Cardiff,Leicester
0,0,0,0,0,0,0,0,0,0.0,0,0,176,0,0,216,0,0,0,0.0,11707,0.0,0,2019-01-13T14:15:00Z,13 Jan 14:15,0,0,0,0,0,2,0,0,0,0,0,0,22,0,18318,0,0,0,0.0,2.0,0.0,0,-235,485,720,50,True,0,0,Oumar Niasse,FWD,Cardiff,Bournemouth
0,11,0,0,0,8,0,0,7,0.7,2,0,176,0,0,227,0,2,0,0.4,12681,1.4,0,2019-01-19T15:00:00Z,19 Jan 15:00,0,0,63,0,0,15,0,0,0,0,3,0,23,0,20842,1,0,0,0.0,3.0,2.0,2,2307,101,10,50,False,0,0,Oumar Niasse,FWD,Cardiff,Newcastle
0,13,0,0,0,2,0,0,9,12.2,1,0,176,0,0,231,0,1,0,4.5,12860,2.6,1,2019-01-29T19:45:00Z,29 Jan 19:45,0,0,72,0,0,1,0,0,0,0,2,0,24,0,23122,6,0,0,1.0,2.0,30.0,2,2146,3602,1456,50,False,0,0,Oumar Niasse,FWD,Cardiff,Arsenal
0,12,1,0,0,9,1,0,10,31.9,0,0,176,0,0,243,0,0,0,9.0,13465,8.6,3,2019-02-02T17:30:00Z,02 Feb 17:30,0,0,82,1,0,2,0,0,0,0,1,0,25,0,26920,2,0,0,0.0,2.0,49.0,2,3326,4566,1240,50,True,0,0,Oumar Niasse,FWD,Cardiff,Bournemouth
0,11,0,0,0,0,1,0,5,0.3,0,0,176,0,0,257,0,0,0,0.8,14097,5.6,0,2019-02-09T15:00:00Z,09 Feb 15:00,0,0,82,0,0,16,0,0,0,0,5,0,26,0,27510,7,0,0,2.0,1.0,2.0,2,897,2837,1940,50,False,0,0,Oumar Niasse,FWD,Cardiff,Southampton
0,18,0,1,0,1,0,0,14,3.3,4,0,176,0,0,264,2,3,0,5.3,14631,9.4,0,2019-02-22T19:45:00Z,22 Feb 19:45,0,0,70,2,0,18,0,0,0,0,4,0,27,0,28346,3,0,0,5.0,1.0,40.0,2,938,2597,1659,50,True,0,0,Oumar Niasse,FWD,Cardiff,Watford
0,0,0,0,0,0,0,0,0,0.0,0,0,176,0,0,272,0,0,0,0.0,15181,0.0,0,2019-02-26T19:45:00Z,26 Feb 19:45,0,0,0,0,0,8,0,0,0,0,0,0,28,0,25843,0,0,0,3.0,0.0,0.0,0,-2691,245,2936,50,True,0,0,Oumar Niasse,FWD,Cardiff,Everton
0,0,0,0,0,0,0,0,0,0.0,0,0,467,0,0,2,0,0,0,0.0,467,0.0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,2,0,0,0,0,0,0,1,0,4968,0,0,0,0.0,2.0,0.0,0,0,0,0,45,False,0,0,Greg Cunninghamm,DEF,Cardiff,Bournemouth
0,0,0,0,0,0,0,0,0,0.0,0,0,467,0,0,13,0,0,0,0.0,992,0.0,0,2018-08-18T11:30:00Z,18 Aug 12:30,0,0,0,0,0,15,0,0,0,0,0,0,2,0,4744,0,0,0,0.0,0.0,0.0,0,-698,48,746,45,True,0,0,Greg Cunninghamm,DEF,Cardiff,Newcastle
0,0,0,0,0,0,0,0,0,0.0,0,0,467,0,0,24,0,0,0,0.0,1519,0.0,0,2018-08-25T14:00:00Z,25 Aug 15:00,0,0,0,0,0,10,0,0,0,0,0,0,3,0,4161,0,0,0,0.0,0.0,0.0,0,-696,59,755,44,False,0,0,Greg Cunninghamm,DEF,Cardiff,Huddersfield
0,0,0,0,0,0,0,0,0,0.0,0,0,467,0,0,33,0,0,0,0.0,2050,0.0,0,2018-09-02T12:30:00Z,02 Sep 13:30,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3781,0,0,0,3.0,2.0,0.0,0,-439,26,465,44,True,0,0,Greg Cunninghamm,DEF,Cardiff,Arsenal
0,0,0,0,0,0,0,0,0,0.0,0,0,467,0,0,42,0,0,0,0.0,2587,0.0,0,2018-09-15T14:00:00Z,15 Sep 15:00,0,0,0,0,0,6,0,0,0,0,0,0,5,0,3468,0,0,0,1.0,4.0,0.0,0,-353,17,370,43,False,0,0,Greg Cunninghamm,DEF,Cardiff,Chelsea
0,17,0,0,0,11,0,6,14,4.4,0,0,467,0,0,54,1,5,0,3.2,3124,27.2,0,2018-09-22T14:00:00Z,22 Sep 15:00,0,0,90,0,1,13,0,0,0,0,7,0,6,0,3305,0,0,0,5.0,0.0,0.0,0,-188,48,236,43,True,0,0,Greg Cunninghamm,DEF,Cardiff,Man City
0,30,0,0,0,4,0,3,22,12.5,0,0,467,0,0,63,2,2,0,2.6,3662,5.4,1,2018-09-30T15:00:00Z,30 Sep 16:00,0,0,90,0,0,4,0,0,0,0,2,0,7,0,3199,0,0,1,2.0,1.0,8.0,0,-126,42,168,43,True,0,1,Greg Cunninghamm,DEF,Cardiff,Burnley
0,0,0,0,0,0,0,0,0,0.0,0,0,467,0,0,79,0,0,0,0.0,4201,0.0,0,2018-10-06T14:00:00Z,06 Oct 15:00,0,0,0,0,0,17,0,0,0,0,0,0,8,0,3119,0,0,0,0.0,1.0,0.0,0,-105,24,129,43,False,0,0,Greg Cunninghamm,DEF,Cardiff,Spurs
0,0,0,0,0,0,0,0,0,0.0,0,0,467,0,0,83,0,0,0,0.0,4743,0.0,0,2018-10-20T14:00:00Z,20 Oct 15:00,0,0,0,0,0,9,0,0,0,0,0,0,9,0,3012,0,0,0,2.0,4.0,0.0,0,-120,30,150,43,True,0,0,Greg Cunninghamm,DEF,Cardiff,Fulham
0,0,0,0,0,0,0,0,0,0.0,0,0,467,0,0,96,0,0,0,0.0,5289,0.0,0,2018-10-27T14:00:00Z,27 Oct 15:00,0,0,0,0,0,12,0,0,0,0,0,0,10,0,2964,0,0,0,1.0,4.0,0.0,0,-63,26,89,42,False,0,0,Greg Cunninghamm,DEF,Cardiff,Liverpool
0,0,0,0,0,0,0,0,0,0.0,0,0,467,0,0,103,0,0,0,0.0,5837,0.0,0,2018-11-03T15:00:00Z,03 Nov 15:00,0,0,0,0,0,11,0,0,0,0,0,0,11,0,2932,0,0,0,1.0,0.0,0.0,0,-49,34,83,42,True,0,0,Greg Cunninghamm,DEF,Cardiff,Leicester
0,49,0,0,0,9,0,1,41,23.3,0,0,467,0,0,112,1,1,0,3.8,6387,12.4,2,2018-11-10T12:30:00Z,10 Nov 12:30,0,0,90,0,0,3,0,0,0,0,3,0,12,0,2910,0,0,0,1.0,2.0,2.0,1,-41,29,70,42,True,0,1,Greg Cunninghamm,DEF,Cardiff,Brighton
0,14,0,0,0,14,0,6,6,0.1,0,0,467,0,0,124,1,1,0,1.9,6939,16.8,0,2018-11-24T15:00:00Z,24 Nov 15:00,0,0,90,0,0,8,0,0,0,0,7,0,13,0,2916,0,2,0,0.0,1.0,2.0,2,-3,47,50,42,False,0,0,Greg Cunninghamm,DEF,Cardiff,Everton
0,0,0,0,0,0,0,0,0,0.0,0,0,467,0,0,132,0,0,0,0.0,7492,0.0,0,2018-11-30T20:00:00Z,30 Nov 20:00,0,0,0,0,0,20,0,0,0,0,0,0,14,0,2992,0,0,0,1.0,2.0,0.0,0,54,102,48,42,True,0,0,Greg Cunninghamm,DEF,Cardiff,Wolves
0,0,0,0,0,0,0,0,0,0.0,0,0,467,0,0,147,0,0,0,0.0,8048,0.0,0,2018-12-04T19:45:00Z,04 Dec 19:45,0,0,0,0,0,19,0,0,0,0,0,0,15,0,2882,0,0,0,1.0,3.0,0.0,0,-99,14,113,42,False,0,0,Greg Cunninghamm,DEF,Cardiff,West Ham
0,0,0,0,0,0,0,0,0,0.0,0,0,467,0,0,154,0,0,0,0.0,8606,0.0,0,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,0,0,0,16,0,0,0,0,0,0,16,0,2805,0,0,0,0.0,1.0,0.0,0,-82,7,89,42,True,0,0,Greg Cunninghamm,DEF,Cardiff,Southampton
0,0,0,0,0,0,0,0,0,0.0,0,0,467,0,0,169,0,0,0,0.0,9165,0.0,0,2018-12-15T15:00:00Z,15 Dec 15:00,0,0,0,0,0,18,0,0,0,0,0,0,17,0,2712,0,0,0,2.0,3.0,0.0,0,-98,2,100,42,False,0,0,Greg Cunninghamm,DEF,Cardiff,Watford
0,18,0,0,0,8,0,6,15,11.6,0,0,467,0,0,173,1,5,0,3.0,9727,18.0,1,2018-12-22T17:30:00Z,22 Dec 17:30,0,0,90,0,0,14,0,0,0,0,2,0,18,0,2666,0,1,0,5.0,1.0,0.0,-1,-46,6,52,42,True,0,1,Greg Cunninghamm,DEF,Cardiff,Man Utd
0,0,0,0,0,0,0,0,0,0.0,0,0,467,0,0,183,0,0,0,0.0,10292,0.0,0,2018-12-26T15:00:00Z,26 Dec 15:00,0,0,0,0,0,7,0,0,0,0,0,0,19,0,2711,0,0,0,0.0,0.0,0.0,0,23,52,29,42,False,0,0,Greg Cunninghamm,DEF,Cardiff,Crystal Palace
0,21,0,0,0,19,1,4,12,5.1,0,0,467,0,0,195,2,0,0,1.9,10860,14.2,0,2018-12-29T15:00:00Z,29 Dec 15:00,0,0,90,0,1,11,0,0,0,0,5,0,20,0,2743,1,0,0,1.0,0.0,0.0,6,-3,55,58,42,False,0,0,Greg Cunninghamm,DEF,Cardiff,Leicester
0,29,0,0,0,7,0,3,22,12.7,0,0,467,0,1,203,0,3,0,3.2,11428,12.4,1,2019-01-01T17:30:00Z,01 Jan 17:30,0,0,90,0,0,17,0,0,0,0,4,0,21,0,2944,1,0,0,3.0,0.0,7.0,1,168,272,104,42,True,0,0,Greg Cunninghamm,DEF,Cardiff,Spurs
0,0,0,0,0,0,0,0,0,0.0,0,0,467,0,0,213,0,0,0,0.0,11998,0.0,0,2019-01-12T15:00:00Z,12 Jan 15:00,0,0,0,0,0,10,0,0,0,0,0,0,22,0,3224,0,0,0,0.0,0.0,0.0,0,234,420,186,42,True,0,0,Greg Cunninghamm,DEF,Cardiff,Huddersfield
0,0,0,0,0,0,0,0,0,0.0,0,0,467,0,0,227,0,0,0,0.0,12572,0.0,0,2019-01-19T15:00:00Z,19 Jan 15:00,0,0,0,0,0,15,0,0,0,0,0,0,23,0,3075,0,0,0,0.0,3.0,0.0,0,-135,47,182,42,False,0,0,Greg Cunninghamm,DEF,Cardiff,Newcastle
0,0,0,0,0,0,0,0,0,0.0,0,0,467,0,0,231,0,0,0,0.0,13151,0.0,0,2019-01-29T19:45:00Z,29 Jan 19:45,0,0,0,0,0,1,0,0,0,0,0,0,24,0,3029,0,0,0,1.0,2.0,0.0,0,-65,38,103,42,False,0,0,Greg Cunninghamm,DEF,Cardiff,Arsenal
0,0,0,0,0,0,0,0,0,0.0,0,0,467,0,0,243,0,0,0,0.0,13781,0.0,0,2019-02-02T17:30:00Z,02 Feb 17:30,0,0,0,0,0,2,0,0,0,0,0,0,25,0,2989,0,0,0,0.0,2.0,0.0,0,-43,19,62,42,True,0,0,Greg Cunninghamm,DEF,Cardiff,Bournemouth
0,0,0,0,0,0,0,0,0,0.0,0,0,467,0,0,257,0,0,0,0.0,14388,0.0,0,2019-02-09T15:00:00Z,09 Feb 15:00,0,0,0,0,0,16,0,0,0,0,0,0,26,0,2952,0,0,0,2.0,1.0,0.0,0,-49,18,67,42,False,0,0,Greg Cunninghamm,DEF,Cardiff,Southampton
0,0,0,0,0,0,0,0,0,0.0,0,0,467,0,0,264,0,0,0,0.0,14892,0.0,0,2019-02-22T19:45:00Z,22 Feb 19:45,0,0,0,0,0,18,0,0,0,0,0,0,27,0,2937,0,0,0,5.0,1.0,0.0,0,-30,27,57,42,True,0,0,Greg Cunninghamm,DEF,Cardiff,Watford
0,0,0,0,0,0,0,0,0,0.0,0,0,467,0,0,272,0,0,0,0.0,15472,0.0,0,2019-02-26T19:45:00Z,26 Feb 19:45,0,0,0,0,0,8,0,0,0,0,0,0,28,0,2927,0,0,0,3.0,0.0,0.0,0,-12,13,25,42,True,0,0,Greg Cunninghamm,DEF,Cardiff,Everton
0,0,0,0,0,0,0,0,0,0.0,0,0,504,0,0,2,0,0,0,0.0,504,0.0,0,2018-08-11T14:00:00Z,11 Aug 15:00,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2384,0,0,0,0.0,2.0,0.0,0,0,0,0,45,False,0,0,Víctor Camarasa,MID,Cardiff,Bournemouth
0,28,0,0,0,4,1,1,24,4.2,2,0,504,0,0,13,1,0,0,1.8,1029,5.6,0,2018-08-18T11:30:00Z,18 Aug 12:30,0,0,75,0,0,15,0,0,0,0,6,0,2,0,3114,2,0,0,0.0,0.0,8.0,2,-192,255,447,45,True,0,1,Víctor Camarasa,MID,Cardiff,Newcastle
0,14,0,0,0,7,1,2,10,23.8,1,0,504,0,0,24,1,0,0,3.5,1556,10.8,2,2018-08-25T14:00:00Z,25 Aug 15:00,0,0,74,0,0,10,0,0,0,0,1,0,3,0,4392,2,0,0,0.0,0.0,0.0,3,619,1415,796,45,False,0,0,Víctor Camarasa,MID,Cardiff,Huddersfield
0,23,0,0,0,15,0,2,13,1.7,2,0,504,0,0,33,5,3,1,5.4,2087,35.2,0,2018-09-02T12:30:00Z,02 Sep 13:30,0,0,88,0,0,1,0,0,0,0,5,0,4,0,6359,5,0,0,3.0,2.0,17.0,6,1197,2232,1035,45,True,0,1,Víctor Camarasa,MID,Cardiff,Arsenal
0,23,0,0,0,10,0,4,19,2.1,3,0,504,0,0,42,1,4,0,1.3,2624,11.2,0,2018-09-15T14:00:00Z,15 Sep 15:00,0,0,90,0,0,6,0,0,0,0,6,0,5,0,21301,2,0,0,1.0,4.0,0.0,2,11795,18265,6470,45,False,0,0,Víctor Camarasa,MID,Cardiff,Chelsea
0,16,0,0,0,8,0,4,12,11.7,0,0,504,0,0,54,0,5,0,2.3,3161,11.6,1,2018-09-22T14:00:00Z,22 Sep 15:00,0,0,90,0,0,13,0,0,0,0,2,0,6,0,24353,1,0,0,5.0,0.0,0.0,2,3077,6583,3506,45,True,0,0,Víctor Camarasa,MID,Cardiff,Man City
0,39,0,0,0,11,0,2,29,61.7,0,0,504,0,0,63,2,2,0,9.3,3699,6.6,2,2018-09-30T15:00:00Z,30 Sep 16:00,0,0,90,0,3,4,0,0,0,0,5,0,7,0,24514,0,0,2,2.0,1.0,25.0,2,48,2308,2260,45,True,0,0,Víctor Camarasa,MID,Cardiff,Burnley
0,23,1,0,0,8,0,1,19,38.9,0,0,504,0,1,79,0,1,0,4.7,4238,8.2,3,2018-10-06T14:00:00Z,06 Oct 15:00,0,0,90,0,0,17,0,0,0,0,5,0,8,0,24568,4,0,0,0.0,1.0,0.0,2,-27,1742,1769,45,False,0,0,Víctor Camarasa,MID,Cardiff,Spurs
1,37,1,0,2,33,0,1,30,55.1,2,0,504,0,0,83,0,2,0,12.5,4780,35.4,3,2018-10-20T14:00:00Z,20 Oct 15:00,0,0,90,0,4,9,0,0,0,0,7,0,9,0,27287,2,1,0,2.0,4.0,34.0,7,2156,4498,2342,45,True,0,0,Víctor Camarasa,MID,Cardiff,Fulham
0,25,0,0,0,8,0,2,18,10.9,0,0,504,0,0,96,1,4,0,1.8,5326,6.8,1,2018-10-27T14:00:00Z,27 Oct 15:00,0,0,90,0,0,12,0,0,0,0,6,0,10,0,42653,1,0,0,1.0,4.0,0.0,2,14283,17558,3275,45,False,0,0,Víctor Camarasa,MID,Cardiff,Liverpool
0,27,0,0,0,6,0,2,18,48.4,0,0,504,0,0,103,1,1,0,6.2,5874,5.4,3,2018-11-03T15:00:00Z,03 Nov 15:00,0,0,90,1,1,11,0,0,0,0,4,0,11,0,63352,1,0,3,1.0,0.0,8.0,2,19723,24972,5249,45,True,0,0,Víctor Camarasa,MID,Cardiff,Leicester
0,49,0,0,0,14,0,0,40,32.4,1,0,504,0,0,112,0,1,0,8.8,6424,14.6,2,2018-11-10T12:30:00Z,10 Nov 12:30,0,0,90,0,0,3,0,0,0,0,8,0,12,0,86526,2,1,1,1.0,2.0,41.0,2,21499,26745,5246,45,True,0,0,Víctor Camarasa,MID,Cardiff,Brighton
0,25,0,0,0,4,0,3,12,18.3,0,0,504,0,0,124,1,1,0,3.6,6976,8.2,1,2018-11-24T15:00:00Z,24 Nov 15:00,0,0,84,0,0,8,0,0,0,0,9,0,13,0,97869,3,0,0,0.0,1.0,9.0,1,11608,20492,8884,45,False,0,1,Víctor Camarasa,MID,Cardiff,Everton
0,28,0,0,0,7,0,4,18,17.0,3,0,504,0,0,132,0,1,0,3.7,7529,9.8,1,2018-11-30T20:00:00Z,30 Nov 20:00,0,0,90,0,0,20,0,0,0,0,7,0,14,0,104212,8,1,1,1.0,2.0,10.0,2,6070,11664,5594,45,True,0,0,Víctor Camarasa,MID,Cardiff,Wolves
0,32,0,0,0,11,0,0,22,29.8,2,0,504,0,0,147,0,3,0,8.2,8085,18.6,2,2018-12-04T19:45:00Z,04 Dec 19:45,0,0,90,0,1,19,0,0,0,0,4,0,15,0,101673,3,1,0,1.0,3.0,34.0,2,-1860,5626,7486,46,False,0,0,Víctor Camarasa,MID,Cardiff,West Ham
0,30,0,0,0,12,1,3,24,59.3,1,0,504,0,0,154,2,0,0,7.4,8643,15.0,4,2018-12-08T15:00:00Z,08 Dec 15:00,0,0,90,0,1,16,0,0,0,0,7,0,16,0,100823,5,0,0,0.0,1.0,0.0,3,-1013,5678,6691,46,True,0,0,Víctor Camarasa,MID,Cardiff,Southampton
1,30,0,0,0,22,0,3,23,30.0,1,0,504,0,0,169,0,3,0,6.2,9202,30.8,2,2018-12-15T15:00:00Z,15 Dec 15:00,0,0,90,0,1,18,0,0,0,0,8,0,17,0,96691,1,0,1,2.0,3.0,1.0,5,-4392,3762,8154,46,False,0,0,Víctor Camarasa,MID,Cardiff,Watford
0,34,0,0,0,35,0,3,25,43.9,3,0,504,0,0,173,0,5,1,11.0,9764,48.8,3,2018-12-22T17:30:00Z,22 Dec 17:30,0,0,90,0,2,14,0,0,0,0,6,0,18,0,99426,2,0,0,5.0,1.0,17.0,7,1884,7846,5962,46,True,0,0,Víctor Camarasa,MID,Cardiff,Man Utd
0,43,0,0,0,11,1,3,34,32.2,2,0,504,0,0,183,1,0,0,5.5,10329,15.4,2,2018-12-26T15:00:00Z,26 Dec 15:00,0,0,90,0,1,7,0,0,0,0,11,0,19,0,115563,1,0,1,0.0,0.0,7.0,2,14682,20459,5777,46,False,0,1,Víctor Camarasa,MID,Cardiff,Crystal Palace
0,48,0,0,2,31,1,4,36,25.5,1,0,504,0,0,195,3,0,1,8.7,10897,41.4,2,2018-12-29T15:00:00Z,29 Dec 15:00,0,0,90,0,0,11,0,0,0,0,8,0,20,0,120889,1,0,1,1.0,0.0,20.0,10,5475,14517,9042,46,False,1,0,Víctor Camarasa,MID,Cardiff,Leicester
0,18,0,0,0,0,0,0,15,6.0,0,0,504,0,0,203,1,3,0,0.5,11465,0.0,0,2019-01-01T17:30:00Z,01 Jan 17:30,0,0,58,0,0,17,0,0,0,0,2,0,21,0,169659,2,0,0,3.0,0.0,0.0,1,46522,62100,15578,46,True,0,0,Víctor Camarasa,MID,Cardiff,Spurs
0,18,0,0,0,2,1,1,13,5.7,0,0,504,0,0,213,1,0,0,0.9,12035,3.2,0,2019-01-12T15:00:00Z,12 Jan 15:00,0,0,63,0,0,10,0,0,0,0,2,0,22,0,175693,3,0,0,0.0,0.0,0.0,3,6614,39116,32502,46,True,0,0,Víctor Camarasa,MID,Cardiff,Huddersfield
0,41,0,0,0,9,0,2,28,21.7,2,0,504,0,0,227,1,3,0,3.6,12609,12.0,1,2019-01-19T15:00:00Z,19 Jan 15:00,0,0,90,0,0,15,0,0,0,0,7,0,23,0,163188,1,2,2,0.0,3.0,2.0,1,-12195,20328,32523,46,False,0,1,Víctor Camarasa,MID,Cardiff,Newcastle
0,0,0,0,0,0,0,0,0,0.0,0,0,504,0,0,231,0,0,0,0.0,13188,0.0,0,2019-01-29T19:45:00Z,29 Jan 19:45,0,0,0,0,0,1,0,0,0,0,0,0,24,0,166835,0,0,0,1.0,2.0,0.0,0,2187,16790,14603,46,False,0,0,Víctor Camarasa,MID,Cardiff,Arsenal
0,0,0,0,0,0,0,0,0,0.0,0,0,504,0,0,243,0,0,0,0.0,13821,0.0,0,2019-02-02T17:30:00Z,02 Feb 17:30,0,0,0,0,0,2,0,0,0,0,0,0,25,0,148263,0,0,0,0.0,2.0,0.0,0,-15068,3063,18131,46,True,0,0,Víctor Camarasa,MID,Cardiff,Bournemouth
